CEU,NA06984,11,8599,8110,25856,34793,34290,50417
CEU,NA06985,11,8443,8019,25843,34806,34346,50573
CEU,NA06986,11,8890,8056,25414,35235,34142,50126
CEU,NA06989,11,8630,8022,26079,34570,34066,50386
CEU,NA06994,11,8149,7923,26368,34281,34372,50867
CEU,NA07000,11,8423,7922,25910,34739,34197,50593
CEU,NA07037,11,8453,7870,26470,34179,33996,50563
CEU,NA07048,11,8980,7911,26002,34647,33657,50036
CEU,NA07051,11,8854,8097,25842,34807,33976,50162
CEU,NA07056,11,9009,7715,25702,34947,33633,50007
CEU,NA07347,11,8323,8022,26387,34262,34187,50693
CEU,NA07357,11,8962,7843,25764,34885,33601,50054
CEU,NA10847,11,8900,7735,25741,34908,33714,50116
CEU,NA10851,11,9365,7991,25649,35000,33807,49651
CEU,NA11829,11,8880,7895,25654,34995,34135,50136
CEU,NA11830,11,8106,7903,26677,33972,33735,50910
CEU,NA11831,11,9153,8023,25514,35135,34015,49863
CEU,NA11832,11,8836,7692,25945,34704,33794,50180
CEU,NA11840,11,8932,7913,25874,34775,33864,50084
CEU,NA11843,11,8673,7669,26005,34644,34133,50343
CEU,NA11881,11,8456,7847,26431,34218,33610,50560
CEU,NA11892,11,8429,8041,25679,34970,34519,50587
CEU,NA11893,11,8269,7704,26254,34395,34121,50747
CEU,NA11894,11,8291,7983,26129,34520,34226,50725
CEU,NA11918,11,8659,7816,25937,34712,34181,50357
CEU,NA11919,11,8473,7975,25972,34677,34183,50543
CEU,NA11920,11,9397,7898,25274,35375,34019,49619
CEU,NA11930,11,8450,7968,25949,34700,34170,50566
CEU,NA11931,11,8766,7978,25899,34750,34276,50250
CEU,NA11932,11,8924,7940,25438,35211,34436,50092
CEU,NA11933,11,8444,8004,26056,34593,34131,50572
CEU,NA11992,11,8363,7950,25753,34896,34610,50653
CEU,NA11994,11,8633,7864,26121,34528,34017,50383
CEU,NA11995,11,8697,8058,25769,34880,34349,50319
CEU,NA12003,11,8592,8071,25854,34795,34551,50424
CEU,NA12004,11,8416,7885,26257,34392,33832,50600
CEU,NA12005,11,8322,8126,26251,34398,34318,50694
CEU,NA12006,11,8784,7766,25951,34698,34015,50232
CEU,NA12043,11,8625,7782,26166,34483,33545,50391
CEU,NA12044,11,8680,8025,25978,34671,33997,50336
CEU,NA12045,11,8768,7884,25694,34955,34344,50248
CEU,NA12046,11,9178,7958,25582,35067,33971,49838
CEU,NA12058,11,8863,7891,25688,34961,34368,50153
CEU,NA12144,11,8432,7999,26064,34585,34096,50584
CEU,NA12154,11,8556,7793,26286,34363,33642,50460
CEU,NA12155,11,8923,7807,25902,34747,33790,50093
CEU,NA12156,11,8752,8029,25783,34866,34115,50264
CEU,NA12234,11,8805,8002,25410,35239,34470,50211
CEU,NA12249,11,8539,7823,26241,34408,33768,50477
CEU,NA12272,11,8466,8000,26178,34471,34291,50550
CEU,NA12273,11,8826,7846,25691,34958,33790,50190
CEU,NA12275,11,8798,8058,25772,34877,34056,50218
CEU,NA12282,11,8630,7906,25651,34998,34106,50386
CEU,NA12283,11,8617,8105,25999,34650,34235,50399
CEU,NA12286,11,8567,7949,26115,34534,34189,50449
CEU,NA12287,11,8575,7887,25984,34665,33723,50441
CEU,NA12340,11,8561,7758,25764,34885,34056,50455
CEU,NA12341,11,9008,8035,25656,34993,33994,50008
CEU,NA12342,11,8427,8047,25854,34795,34321,50589
CEU,NA12347,11,8748,7997,25756,34893,34182,50268
CEU,NA12348,11,9100,7823,25989,34660,33728,49916
CEU,NA12383,11,8820,7933,25883,34766,34267,50196
CEU,NA12399,11,8862,7940,25747,34902,34062,50154
CEU,NA12400,11,8564,8225,26578,34071,34060,50452
CEU,NA12413,11,8604,7984,25753,34896,34259,50412
CEU,NA12414,11,8354,8192,26085,34564,34591,50662
CEU,NA12489,11,8662,7809,26224,34425,33598,50354
CEU,NA12546,11,8474,7885,25912,34737,34276,50542
CEU,NA12716,11,9001,7740,25948,34701,33632,50015
