BEB,HG03006,4,13378,12507,41597,50745,50616,75410
BEB,HG03007,4,13611,12322,41441,50901,50796,75177
BEB,HG03009,4,14027,12872,40238,52104,51840,74761
BEB,HG03012,4,14079,12462,40402,51940,50746,74709
BEB,HG03585,4,13661,12241,41377,50965,50319,75127
BEB,HG03589,4,13713,12567,40964,51378,50971,75075
BEB,HG03593,4,14229,12328,40455,51887,50924,74559
BEB,HG03594,4,13708,12145,41305,51037,50352,75080
BEB,HG03595,4,13536,12493,41497,50845,50942,75252
BEB,HG03598,4,13365,12468,41332,51010,51026,75423
BEB,HG03600,4,14081,12624,40511,51831,51714,74707
BEB,HG03603,4,13530,12332,41503,50839,50783,75258
BEB,HG03604,4,13175,12541,41352,50990,50806,75613
BEB,HG03607,4,13244,13027,40758,51584,51930,75544
BEB,HG03611,4,13628,12133,41460,50882,50286,75160
BEB,HG03615,4,13700,12487,40727,51615,50939,75088
BEB,HG03616,4,13586,12665,41387,50955,50549,75202
BEB,HG03793,4,13446,12213,41489,50853,50706,75342
BEB,HG03796,4,13358,12413,41403,50939,50794,75430
BEB,HG03800,4,13792,12352,41587,50755,50267,74996
BEB,HG03802,4,13474,12523,41132,51210,51177,75314
BEB,HG03803,4,13592,12550,41403,50939,50832,75196
BEB,HG03805,4,13641,12162,41361,50981,49859,75147
BEB,HG03808,4,14002,12202,40988,51354,50208,74786
BEB,HG03809,4,13385,12220,41824,50518,50038,75403
BEB,HG03812,4,13550,12194,41592,50750,49701,75238
BEB,HG03814,4,13630,12381,41197,51145,50502,75158
BEB,HG03815,4,13572,12374,41276,51066,50918,75216
BEB,HG03817,4,13690,12568,40887,51455,50877,75098
BEB,HG03821,4,13938,11957,41080,51262,50096,74850
BEB,HG03823,4,13494,12387,41099,51243,50734,75294
BEB,HG03824,4,13474,12231,41351,50991,50281,75314
BEB,HG03826,4,13572,12275,41645,50697,50254,75216
BEB,HG03829,4,13476,12456,41316,51026,51177,75312
BEB,HG03830,4,13809,12411,41117,51225,50764,74979
BEB,HG03832,4,13969,12516,40785,51557,50651,74819
BEB,HG03833,4,13597,12552,40681,51661,51586,75191
BEB,HG03902,4,13945,12051,41345,50997,49936,74843
BEB,HG03905,4,13461,12403,41445,50897,50580,75327
BEB,HG03907,4,13636,12444,41415,50927,50481,75152
BEB,HG03908,4,13808,12117,41349,50993,49966,74980
BEB,HG03910,4,13316,12707,41269,51073,51294,75472
BEB,HG03911,4,13869,12354,40483,51859,51268,74919
BEB,HG03913,4,13988,12138,40927,51415,50088,74800
BEB,HG03914,4,13911,12560,40934,51408,50886,74877
BEB,HG03916,4,13378,12298,41242,51100,50257,75410
BEB,HG03917,4,13375,12554,41312,51030,50842,75413
BEB,HG03919,4,13870,12267,40812,51530,51098,74918
BEB,HG03920,4,13920,12432,40743,51599,51229,74868
BEB,HG03922,4,13567,12482,40829,51513,51178,75221
BEB,HG03925,4,14092,12369,40477,51865,51120,74696
BEB,HG03926,4,13724,12424,40844,51498,50981,75064
BEB,HG03928,4,13788,12592,40891,51451,51019,75000
BEB,HG03931,4,13589,12424,40873,51469,51143,75199
BEB,HG03934,4,14108,12437,40375,51967,50718,74680
BEB,HG03937,4,13225,12344,41299,51043,50611,75563
BEB,HG03940,4,14199,12250,40485,51857,50774,74589
BEB,HG03941,4,13626,12195,41494,50848,50274,75162
BEB,HG04131,4,13559,12348,41440,50902,50553,75229
BEB,HG04134,4,13966,12489,41165,51177,50258,74822
BEB,HG04140,4,13596,12255,40824,51518,50850,75192
BEB,HG04141,4,13889,12405,40951,51391,51024,74899
BEB,HG04144,4,13473,12129,41714,50628,50124,75315
BEB,HG04146,4,13981,12616,40624,51718,51031,74807
BEB,HG04152,4,14232,12488,40798,51544,50985,74556
BEB,HG04153,4,13608,12360,41118,51224,51112,75180
BEB,HG04155,4,13671,12713,41058,51284,51347,75117
BEB,HG04156,4,13902,12028,40704,51638,50128,74886
BEB,HG04158,4,14185,12278,40771,51571,50285,74603
BEB,HG04159,4,13616,12736,41040,51302,51064,75172
BEB,HG04161,4,13379,12556,41347,50995,50987,75409
BEB,HG04162,4,14196,12522,40611,51731,50711,74592
BEB,HG04164,4,13619,12154,41486,50856,50446,75169
BEB,HG04171,4,14218,12490,40795,51547,50615,74570
BEB,HG04173,4,13691,12561,41092,51250,50724,75097
BEB,HG04176,4,14136,12225,41135,51207,50691,74652
BEB,HG04177,4,13799,12495,40706,51636,51077,74989
BEB,HG04180,4,13644,12324,41008,51334,50954,75144
BEB,HG04182,4,13641,12374,40715,51627,51244,75147
BEB,HG04183,4,13992,12433,40959,51383,50763,74796
BEB,HG04185,4,13815,12141,40878,51464,50420,74973
BEB,HG04186,4,13497,12708,41730,50612,50652,75291
BEB,HG04188,4,14180,12152,41299,51043,50437,74608
BEB,HG04189,4,13918,12491,40989,51353,51238,74870
BEB,HG04194,4,13098,12786,41597,50745,51278,75690
BEB,HG04195,4,13689,12232,41417,50925,50395,75099
STU,HG03642,4,13666,12501,41397,50945,50968,75122
STU,HG03643,4,13733,12905,41058,51284,51718,75055
STU,HG03644,4,13692,12282,41172,51170,50567,75096
STU,HG03645,4,14067,12557,40967,51375,50415,74721
STU,HG03646,4,13873,12449,41367,50975,50361,74915
STU,HG03672,4,13710,12481,41272,51070,50773,75078
STU,HG03673,4,13726,12460,41062,51280,51005,75062
STU,HG03679,4,13880,12595,40956,51386,51400,74908
STU,HG03680,4,14056,12308,40921,51421,50742,74732
STU,HG03681,4,13433,12545,41738,50604,50717,75355
STU,HG03684,4,13841,12427,40850,51492,51124,74947
STU,HG03685,4,13850,12604,41047,51295,51011,74938
STU,HG03686,4,13607,12549,41417,50925,50551,75181
STU,HG03687,4,13419,12280,41613,50729,50841,75369
STU,HG03689,4,13607,12470,40959,51383,51081,75181
STU,HG03690,4,13793,12391,40996,51346,50728,74995
STU,HG03691,4,13271,12614,41446,50896,50661,75517
STU,HG03692,4,13675,12473,41063,51279,51093,75113
STU,HG03693,4,13739,12310,40900,51442,51314,75049
STU,HG03694,4,13610,12219,41264,51078,50391,75178
STU,HG03695,4,13436,12685,41438,50904,51196,75352
STU,HG03696,4,13739,12167,41292,51050,50763,75049
STU,HG03697,4,13602,12709,41244,51098,51047,75186
STU,HG03698,4,13227,12870,41245,51097,51635,75561
STU,HG03711,4,13156,12292,41700,50642,51039,75632
STU,HG03733,4,13371,12766,40797,51545,51341,75417
STU,HG03736,4,13571,12818,40721,51621,51609,75217
STU,HG03738,4,14323,12403,40414,51928,51300,74465
STU,HG03740,4,14327,12665,40421,51921,51144,74461
STU,HG03741,4,13484,12537,41386,50956,51018,75304
STU,HG03743,4,13621,12223,41396,50946,50573,75167
STU,HG03744,4,13491,12185,41694,50648,50179,75297
STU,HG03745,4,13522,12248,41224,51118,50380,75266
STU,HG03746,4,13914,12041,40978,51364,50622,74874
STU,HG03750,4,13920,12313,40871,51471,50632,74868
STU,HG03752,4,13562,12604,41261,51081,50731,75226
STU,HG03753,4,14268,12197,40374,51968,50611,74520
STU,HG03754,4,13751,12406,40697,51645,51401,75037
STU,HG03755,4,13314,12512,41417,50925,50907,75474
STU,HG03756,4,13658,12686,41176,51166,50916,75130
STU,HG03757,4,13925,12479,40638,51704,50980,74863
STU,HG03760,4,13512,12428,41157,51185,51293,75276
STU,HG03836,4,13968,12242,40989,51353,50487,74820
STU,HG03837,4,13434,12572,41054,51288,51240,75354
STU,HG03838,4,13493,12236,41433,50909,50968,75295
STU,HG03844,4,13974,12380,41422,50920,50347,74814
STU,HG03846,4,13493,12756,41533,50809,51075,75295
STU,HG03848,4,13660,12305,41194,51148,51019,75128
STU,HG03849,4,13907,12266,41233,51109,50672,74881
STU,HG03850,4,14087,12664,40793,51549,50897,74701
STU,HG03851,4,14266,12895,40440,51902,51368,74522
STU,HG03854,4,13607,12518,41025,51317,51353,75181
STU,HG03856,4,13271,12319,41679,50663,50450,75517
STU,HG03857,4,13607,12687,41079,51263,51305,75181
STU,HG03858,4,13613,12607,41292,51050,50818,75175
STU,HG03884,4,13943,12227,40665,51677,51172,74845
STU,HG03885,4,13714,12598,40767,51575,51223,75074
STU,HG03886,4,13317,12283,41458,50884,50645,75471
STU,HG03887,4,13600,12724,41087,51255,51439,75188
STU,HG03888,4,13663,13144,40711,51631,52164,75125
STU,HG03890,4,13400,12204,42033,50309,50255,75388
STU,HG03894,4,13388,12742,41192,51150,51433,75400
STU,HG03895,4,13434,12370,41818,50524,50248,75354
STU,HG03896,4,14098,12765,40534,51808,51244,74690
STU,HG03897,4,13489,12291,41120,51222,50617,75299
STU,HG03898,4,13918,12575,40856,51486,51416,74870
STU,HG03899,4,13721,12389,41255,51087,50936,75067
STU,HG03900,4,13629,12172,40762,51580,50912,75159
