CEU,NA06984,1,13576,12684,40927,55168,54466,79087
CEU,NA06985,1,13468,12906,41235,54860,54306,79195
CEU,NA06986,1,13396,13141,40709,55386,54909,79267
CEU,NA06989,1,13426,12976,41571,54524,53883,79237
CEU,NA06994,1,12628,12985,41975,54120,54084,80035
CEU,NA07000,1,13341,12546,41485,54610,53699,79322
CEU,NA07037,1,13353,12552,41360,54735,53589,79310
CEU,NA07048,1,13266,13150,41004,55091,54707,79397
CEU,NA07051,1,13578,12991,40919,55176,54513,79085
CEU,NA07056,1,13160,12745,41673,54422,53422,79503
CEU,NA07347,1,13671,12933,40510,55585,55252,78992
CEU,NA07357,1,13116,12906,41340,54755,54013,79547
CEU,NA10847,1,13555,13033,41174,54921,54262,79108
CEU,NA10851,1,13435,13202,40912,55183,54642,79228
CEU,NA11829,1,12666,12945,41770,54325,54652,79997
CEU,NA11830,1,13070,12892,41302,54793,54142,79593
CEU,NA11831,1,13106,13099,41105,54990,54888,79557
CEU,NA11832,1,13384,12768,41275,54820,54201,79279
CEU,NA11840,1,13303,13023,40960,55135,54882,79360
CEU,NA11843,1,13234,13001,40868,55227,55096,79429
CEU,NA11881,1,12969,12780,42140,53955,53938,79694
CEU,NA11892,1,12854,13065,41472,54623,54719,79809
CEU,NA11893,1,13751,12873,40986,55109,53999,78912
CEU,NA11894,1,13387,13049,40824,55271,54712,79276
CEU,NA11918,1,13481,12820,41332,54763,53840,79182
CEU,NA11919,1,13060,12881,41470,54625,54676,79603
CEU,NA11920,1,13487,12649,41258,54837,53957,79176
CEU,NA11930,1,13082,12859,41328,54767,54026,79581
CEU,NA11931,1,13021,12545,41637,54458,53438,79642
CEU,NA11932,1,12926,13104,41631,54464,54697,79737
CEU,NA11933,1,13208,12758,41492,54603,54152,79455
CEU,NA11992,1,13388,12982,41083,55012,54445,79275
CEU,NA11994,1,13069,12888,41367,54728,54702,79594
CEU,NA11995,1,13456,13100,40603,55492,55006,79207
CEU,NA12003,1,13128,13056,41292,54803,54510,79535
CEU,NA12004,1,12909,12901,41779,54316,54182,79754
CEU,NA12005,1,13256,12615,41491,54604,54186,79407
CEU,NA12006,1,13244,12689,40951,55144,54682,79419
CEU,NA12043,1,13458,12916,41253,54842,53903,79205
CEU,NA12044,1,13170,12916,41427,54668,54420,79493
CEU,NA12045,1,13170,12520,41514,54581,53744,79493
CEU,NA12046,1,13439,12489,41266,54829,53581,79224
CEU,NA12058,1,13374,12706,41103,54992,54749,79289
CEU,NA12144,1,13515,12761,40839,55256,54373,79148
CEU,NA12154,1,12918,13064,41370,54725,55021,79745
