CEU,NA06984,9,7622,6963,23806,30925,29788,44002
CEU,NA06985,9,7808,7048,23662,31069,29882,43816
CEU,NA06986,9,7268,6843,24288,30443,29406,44356
CEU,NA06989,9,7486,7052,23964,30767,29917,44138
CEU,NA06994,9,7674,6897,23990,30741,29619,43950
CEU,NA07000,9,8092,6803,23454,31277,29178,43532
CEU,NA07037,9,7489,6915,23839,30892,29885,44135
CEU,NA07048,9,7680,7047,23696,31035,30058,43944
CEU,NA07051,9,7950,7029,23682,31049,29831,43674
CEU,NA07056,9,7589,7054,24015,30716,29780,44035
CEU,NA07347,9,7928,6807,24005,30726,29432,43696
CEU,NA07357,9,7652,6787,24028,30703,29207,43972
CEU,NA10847,9,7650,6944,24228,30503,29433,43974
CEU,NA10851,9,7649,6989,23662,31069,30225,43975
CEU,NA11829,9,7336,6772,24199,30532,29435,44288
CEU,NA11830,9,7774,6798,23895,30836,29357,43850
CEU,NA11831,9,7580,6800,24184,30547,29293,44044
CEU,NA11832,9,7733,7002,23756,30975,30021,43891
CEU,NA11840,9,7619,6969,24116,30615,29472,44005
CEU,NA11843,9,7898,6916,23831,30900,29445,43726
CEU,NA11881,9,7518,7201,23708,31023,30420,44106
CEU,NA11892,9,7855,7012,23724,31007,30018,43769
CEU,NA11893,9,7195,6959,24498,30233,29452,44429
CEU,NA11894,9,7922,6893,23890,30841,29527,43702
CEU,NA11918,9,7158,7053,24396,30335,29603,44466
CEU,NA11919,9,7761,7146,23551,31180,29968,43863
CEU,NA11920,9,7476,7091,23811,30920,29832,44148
CEU,NA11930,9,7586,6990,24116,30615,29195,44038
CEU,NA11931,9,8011,6997,23405,31326,29849,43613
CEU,NA11932,9,7599,7012,23934,30797,29557,44025
CEU,NA11933,9,7771,6992,23869,30862,29792,43853
CEU,NA11992,9,7886,7040,23861,30870,29844,43738
CEU,NA11994,9,7510,6863,24154,30577,29529,44114
CEU,NA11995,9,7587,6931,23969,30762,29279,44037
CEU,NA12003,9,7737,6791,24075,30656,29172,43887
CEU,NA12004,9,7526,7057,23849,30882,30244,44098
CEU,NA12005,9,7546,6992,23930,30801,29578,44078
CEU,NA12006,9,7990,6895,23747,30984,29723,43634
CEU,NA12043,9,7474,6990,24659,30072,29368,44150
CEU,NA12044,9,7455,6907,24149,30582,29766,44169
CEU,NA12045,9,7677,7165,24049,30682,29713,43947
CEU,NA12046,9,7852,6884,23531,31200,29737,43772
CEU,NA12058,9,8123,7019,23504,31227,29799,43501
CEU,NA12144,9,7693,6813,23978,30753,29378,43931
CEU,NA12154,9,7589,6893,23972,30759,29301,44035
CEU,NA12155,9,7556,6880,24047,30684,29940,44068
CEU,NA12156,9,7737,6959,23782,30949,29329,43887
CEU,NA12234,9,7552,6902,24356,30375,29354,44072
CEU,NA12249,9,7588,6955,24134,30597,29457,44036
CEU,NA12272,9,7932,6893,23617,31114,29466,43692
CEU,NA12273,9,7790,7098,23836,30895,29824,43834
CEU,NA12275,9,7654,6915,24231,30500,29335,43970
CEU,NA12282,9,7784,6918,23744,30987,29492,43840
CEU,NA12283,9,7738,6894,23911,30820,29614,43886
CEU,NA12286,9,7691,6865,24189,30542,29374,43933
CEU,NA12287,9,7530,6895,24022,30709,30003,44094
CEU,NA12340,9,7851,6807,24094,30637,29321,43773
CEU,NA12341,9,7659,7012,23822,30909,29850,43965
CEU,NA12342,9,7637,6930,24140,30591,29594,43987
CEU,NA12347,9,7937,6698,23856,30875,29371,43687
CEU,NA12348,9,7608,7147,24006,30725,29878,44016
CEU,NA12383,9,7591,6940,23568,31163,30022,44033
CEU,NA12399,9,7812,6807,23711,31020,29671,43812
CEU,NA12400,9,7602,6811,24082,30649,29511,44022
CEU,NA12413,9,7354,7140,24249,30482,29851,44270
CEU,NA12414,9,7638,6886,23683,31048,30090,43986
CEU,NA12489,9,7869,6922,23830,30901,29591,43755
CEU,NA12546,9,7991,6839,23899,30832,29584,43633
CEU,NA12716,9,7761,7039,23884,30847,29903,43863
CEU,NA12717,9,7646,7033,24037,30694,29496,43978
CEU,NA12718,9,7424,6688,24260,30471,29180,44200
CEU,NA12748,9,7768,6857,23929,30802,29658,43856
CEU,NA12749,9,7691,7037,24115,30616,29534,43933
CEU,NA12750,9,7592,6942,23924,30807,29879,44032
CEU,NA12751,9,7841,6876,23801,30930,29374,43783
CEU,NA12760,9,7463,7132,24124,30607,29945,44161
CEU,NA12761,9,7569,6950,23959,30772,29881,44055
CEU,NA12762,9,7801,7040,23540,31191,29706,43823
CEU,NA12763,9,7411,6742,24285,30446,29336,44213
CEU,NA12775,9,7718,6942,23928,30803,29649,43906
CEU,NA12776,9,7950,6948,23542,31189,29573,43674
CEU,NA12777,9,7715,6819,23671,31060,29809,43909
CEU,NA12778,9,7642,6813,24202,30529,29358,43982
CEU,NA12812,9,8137,6719,23608,31123,29460,43487
CEU,NA12813,9,7495,6876,23887,30844,29870,44129
CEU,NA12814,9,7484,7014,24041,30690,29615,44140
CEU,NA12815,9,7870,7112,23344,31387,30201,43754
CEU,NA12827,9,7474,6795,24150,30581,29595,44150
CEU,NA12828,9,7986,6961,23677,31054,29819,43638
CEU,NA12829,9,7774,7058,23736,30995,29962,43850
CEU,NA12830,9,7517,7124,23965,30766,29858,44107
CEU,NA12842,9,7944,6948,23397,31334,30037,43680
CEU,NA12843,9,7703,6810,24097,30634,29502,43921
CEU,NA12872,9,7635,7263,23650,31081,30106,43989
CEU,NA12873,9,7707,6946,23812,30919,29587,43917
CEU,NA12874,9,7702,7045,23734,30997,29827,43922
CEU,NA12878,9,7482,6867,23911,30820,29891,44142
CEU,NA12889,9,7547,6972,24056,30675,29729,44077
CEU,NA12890,9,7907,6784,23744,30987,29931,43717
FIN,HG00171,9,7622,6712,23884,30847,29453,44002
FIN,HG00173,9,7927,6673,23757,30974,29306,43697
FIN,HG00174,9,7652,6857,24067,30664,29158,43972
FIN,HG00176,9,8004,7063,23982,30749,29270,43620
FIN,HG00177,9,7490,6781,24230,30501,29080,44134
FIN,HG00178,9,7828,6711,23808,30923,29131,43796
FIN,HG00179,9,7668,7064,24020,30711,29702,43956
FIN,HG00180,9,7599,6656,24441,30290,28839,44025
FIN,HG00181,9,7997,6875,23796,30935,29805,43627
FIN,HG00182,9,7866,6914,23902,30829,29249,43758
FIN,HG00183,9,7904,6979,23910,30821,29041,43720
FIN,HG00185,9,7762,6844,23977,30754,29614,43862
FIN,HG00186,9,7850,7028,23932,30799,29476,43774
FIN,HG00187,9,7549,6898,24139,30592,29110,44075
FIN,HG00188,9,7597,7145,23851,30880,29806,44027
FIN,HG00189,9,7785,6956,23660,31071,29444,43839
FIN,HG00190,9,7814,6797,23824,30907,29464,43810
FIN,HG00266,9,7494,6901,24204,30527,29398,44130
FIN,HG00267,9,7694,6865,24229,30502,29367,43930
FIN,HG00268,9,7851,6832,24083,30648,29019,43773
FIN,HG00269,9,7867,7020,23656,31075,29692,43757
FIN,HG00271,9,7717,6855,24136,30595,29445,43907
FIN,HG00272,9,7835,6686,23833,30898,29108,43789
FIN,HG00273,9,7690,7097,23544,31187,30092,43934
FIN,HG00274,9,7685,7129,23799,30932,29507,43939
FIN,HG00275,9,7479,6550,24473,30258,28759,44145
FIN,HG00276,9,7545,6989,24168,30563,29405,44079
FIN,HG00277,9,7545,6906,23993,30738,29388,44079
FIN,HG00278,9,7441,6976,24123,30608,29536,44183
FIN,HG00280,9,7915,6862,23865,30866,29442,43709
FIN,HG00281,9,8016,7095,23682,31049,29819,43608
FIN,HG00282,9,7887,6861,23680,31051,29490,43737
FIN,HG00284,9,7825,6847,23995,30736,29104,43799
FIN,HG00285,9,7808,7004,23793,30938,29538,43816
FIN,HG00288,9,7489,6716,24013,30718,29497,44135
FIN,HG00290,9,8074,6916,23458,31273,29699,43550
FIN,HG00304,9,7801,6761,23951,30780,29764,43823
FIN,HG00306,9,7737,6953,23996,30735,29546,43887
FIN,HG00308,9,7624,6867,23952,30779,29335,44000
FIN,HG00309,9,8127,6871,23509,31222,29629,43497
FIN,HG00310,9,7783,7142,23631,31100,29866,43841
FIN,HG00311,9,7385,6890,24283,30448,29003,44239
FIN,HG00313,9,7908,6711,24058,30673,29000,43716
FIN,HG00315,9,7521,7087,24027,30704,29664,44103
FIN,HG00318,9,7514,7038,24361,30370,29315,44110
FIN,HG00319,9,7633,6894,24207,30524,28952,43991
FIN,HG00320,9,7885,6939,23906,30825,29427,43739
FIN,HG00321,9,7495,7009,23695,31036,29626,44129
FIN,HG00323,9,7658,6909,23845,30886,29352,43966
FIN,HG00324,9,7749,7040,23519,31212,29953,43875
FIN,HG00325,9,7509,6821,23782,30949,29775,44115
FIN,HG00326,9,7666,6773,23980,30751,29182,43958
FIN,HG00327,9,7589,7026,23832,30899,29265,44035
FIN,HG00328,9,8109,6927,23547,31184,29690,43515
FIN,HG00329,9,7607,6995,23780,30951,29710,44017
FIN,HG00330,9,7731,6837,23765,30966,29428,43893
FIN,HG00331,9,8133,6818,23262,31469,29383,43491
FIN,HG00332,9,7535,6947,23924,30807,29963,44089
FIN,HG00334,9,7618,6750,24018,30713,29530,44006
FIN,HG00335,9,7633,7067,24127,30604,29715,43991
FIN,HG00336,9,7745,6824,23753,30978,29331,43879
FIN,HG00337,9,7579,6782,24288,30443,29362,44045
FIN,HG00338,9,7804,6906,23781,30950,29388,43820
FIN,HG00339,9,7717,6993,23994,30737,29545,43907
FIN,HG00341,9,7581,6994,24358,30373,29297,44043
FIN,HG00342,9,7631,7100,23860,30871,29778,43993
FIN,HG00343,9,7972,6824,23921,30810,28958,43652
FIN,HG00344,9,7562,6853,24114,30617,29246,44062
FIN,HG00345,9,7511,6962,24141,30590,29560,44113
FIN,HG00346,9,7526,7014,23783,30948,29909,44098
FIN,HG00349,9,7745,6586,24074,30657,28917,43879
FIN,HG00350,9,7912,7082,23565,31166,29443,43712
FIN,HG00351,9,7726,6647,24047,30684,29106,43898
FIN,HG00353,9,7564,6875,24141,30590,29647,44060
FIN,HG00355,9,8104,7072,23583,31148,29780,43520
FIN,HG00356,9,7939,6873,24108,30623,29369,43685
FIN,HG00357,9,7974,6998,23400,31331,29499,43650
FIN,HG00358,9,7692,6976,24093,30638,29368,43932
FIN,HG00360,9,7445,6732,23957,30774,29586,44179
FIN,HG00361,9,8081,6932,23672,31059,29464,43543
FIN,HG00362,9,7621,6750,24211,30520,29161,44003
FIN,HG00364,9,8001,6795,23787,30944,29236,43623
FIN,HG00365,9,7614,6993,24250,30481,29545,44010
FIN,HG00366,9,7418,7109,24173,30558,29289,44206
FIN,HG00367,9,7315,6774,24521,30210,29128,44309
FIN,HG00368,9,7513,6866,24204,30527,29447,44111
FIN,HG00369,9,7685,7092,24167,30564,29332,43939
FIN,HG00371,9,7705,6879,24057,30674,29292,43919
FIN,HG00372,9,7704,6942,23869,30862,29401,43920
FIN,HG00373,9,8141,6905,23773,30958,29160,43483
FIN,HG00375,9,7674,6924,24068,30663,29768,43950
FIN,HG00376,9,7955,6770,23760,30971,29543,43669
FIN,HG00378,9,8036,6775,23520,31211,29334,43588
FIN,HG00379,9,7991,6977,23683,31048,29723,43633
FIN,HG00380,9,7449,6668,24348,30383,29184,44175
FIN,HG00381,9,7825,6939,23865,30866,29722,43799
FIN,HG00382,9,7603,7063,23863,30868,29748,44021
FIN,HG00383,9,7657,6877,24085,30646,29266,43967
FIN,HG00384,9,7573,6842,24360,30371,29392,44051
GBR,HG00096,9,7744,7037,23976,30755,29230,43880
GBR,HG00097,9,7728,6863,23673,31058,29753,43896
GBR,HG00099,9,7579,7087,23792,30939,29783,44045
GBR,HG00100,9,7415,7066,24134,30597,30095,44209
GBR,HG00101,9,7766,7072,24007,30724,29691,43858
GBR,HG00102,9,8088,7086,23304,31427,29807,43536
GBR,HG00103,9,8019,6866,23637,31094,29480,43605
GBR,HG00105,9,7658,7090,23876,30855,29711,43966
GBR,HG00106,9,7804,6975,23997,30734,29680,43820
GBR,HG00107,9,7795,6948,23544,31187,30384,43829
GBR,HG00108,9,7307,6710,24253,30478,29323,44317
GBR,HG00109,9,7824,6657,23991,30740,29272,43800
GBR,HG00110,9,7786,6829,23855,30876,29609,43838
GBR,HG00111,9,7765,7082,23750,30981,29565,43859
GBR,HG00112,9,7572,6909,23909,30822,29557,44052
GBR,HG00113,9,7450,6938,24304,30427,29726,44174
GBR,HG00114,9,7957,6821,23951,30780,29325,43667
GBR,HG00115,9,7561,6854,24114,30617,29221,44063
GBR,HG00116,9,7641,6901,24279,30452,29366,43983
GBR,HG00117,9,7507,7051,23858,30873,29927,44117
GBR,HG00118,9,8249,6855,23315,31416,29583,43375
GBR,HG00119,9,7606,6821,24101,30630,29501,44018
GBR,HG00120,9,7853,6831,24019,30712,29270,43771
GBR,HG00121,9,7822,6644,24117,30614,28878,43802
GBR,HG00122,9,7660,6847,23928,30803,29628,43964
GBR,HG00123,9,7757,7003,23669,31062,29640,43867
GBR,HG00125,9,7803,6858,24123,30608,29237,43821
GBR,HG00126,9,7543,6774,24194,30537,29407,44081
GBR,HG00127,9,7821,6894,23637,31094,29593,43803
GBR,HG00128,9,7718,6939,23915,30816,29670,43906
GBR,HG00129,9,7593,7024,24357,30374,29161,44031
GBR,HG00130,9,7588,6913,23812,30919,30051,44036
GBR,HG00131,9,7398,6995,24477,30254,29394,44226
